DATE,PLANT_NAME,MATERIAL_NAME,NET_QUANTITY_KT_INBOUND
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.00825
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.0165
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.01375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.011
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.009625
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.015125
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.004125
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.020625
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0404,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.00825
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.0165
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.004125
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.020625
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.004125
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.020625
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0309,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0309,0.012375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0309,0.012375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0309,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0243,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0243,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0243,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0243,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0012,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0012,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0012,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0012,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0012,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0012,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0012,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0012,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0044,0.012375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0044,0.012375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0044,0.017875
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0044,0.006875
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0044,0.006875
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0044,0.017875
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0044,0.023375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0044,0.001375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0072,0.004125
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0072,0.020625
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0072,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0072,0.011
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0072,0.01375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0109,0.009625
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0109,0.015125
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0109,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.020625
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.004125
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.009625
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.015125
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.0165
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.00825
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.01375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.011
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.017875
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.006875
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.015125
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.009625
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.0165
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.00825
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.0055
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.01925
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.011
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.01375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0046,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0046,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0046,0.0055
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0046,0.01925
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0046,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0072,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0072,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0072,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0072,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0243,0.011
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0243,0.01375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0243,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0121,0.015125
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0121,0.009625
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0121,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0121,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0121,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0109,0.006875
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0109,0.017875
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0109,0.00825
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0109,0.0165
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0109,0.004125
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0109,0.020625
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0109,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0234,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0234,0.012375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0234,0.012375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0234,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0234,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.0165
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.00825
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.011
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.01375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.009625
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.015125
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.0055
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.01925
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.001375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.023375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.0165
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.00825
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.0055
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.01925
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0367,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0367,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0367,0.01375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0367,0.011
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0234,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0234,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0234,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0234,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0234,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0234,0.01375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0234,0.011
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.015125
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.009625
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0390,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.017875
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.006875
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.01375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.011
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.011
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.01375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0275,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0393,0.02475
2024-07-01,SINGAPORE-WAREHOUSE,MAT-0366,0.005
2024-07-01,SINGAPORE-WAREHOUSE,MAT-0366,0.0175
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0415,0.011
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0415,0.01375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0415,0.020625
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0415,0.004125
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0415,0.022
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0415,0.00275
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0415,0.023375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0415,0.001375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0415,0.023375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0415,0.001375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0415,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.006875
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.017875
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.00825
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.0165
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.012375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.012375
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.015125
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.009625
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0175,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0175,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0175,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0109,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0109,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0109,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0109,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0109,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0109,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0415,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0415,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0415,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0415,0.017875
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0415,0.006875
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0415,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0415,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0226,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0226,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0226,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,0.0055
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,0.01925
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,0.0165
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,0.00825
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0056,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0056,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0056,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0056,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0056,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0056,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0056,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0056,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0056,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0056,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0394,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0394,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0394,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0394,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0394,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0394,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0394,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.01375
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.011
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.0165
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.00825
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0226,0.01375
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0226,0.011
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0226,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,0.01925
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,0.0055
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0394,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0394,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0394,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.006875
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.017875
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.01925
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.0055
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.020625
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.004125
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.017875
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.006875
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.012375
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.012375
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0250,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.004125
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.020625
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.017875
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.006875
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.011
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.01375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.012375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.012375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.0055
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.01925
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.01925
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.0055
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.004125
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.020625
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0104,0.023375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0104,0.023375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0104,0.023375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.015125
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.009625
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.00825
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.0165
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.011
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.01375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0112,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0340,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0104,0.023375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0104,0.023375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0104,0.023375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0104,0.023375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0104,0.023375
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-04-01,SINGAPORE-WAREHOUSE,MAT-0071,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0345,0.0225
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0345,0.0225
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0335,0.015125
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0335,0.009625
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0335,0.02475
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0335,0.015125
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0335,0.009625
