MATERIAL_NAME,BATCH_NUMBER,PLANT_NAME,TOTAL_UNRESRICTED_STOCK_TON,TOTAL_STOCK_PER_MATERIAL_TON,PERCENTAGE_SHARE,MONTHS_IN_WAREHOUSE,SHELF_LIFE_IN_MONTH,EXPIRED,FIRST_MONTH_APPEAR,EXPIRE_MONTH,LAST_MONTH_SEEN,INVENTORY_STATUS,MONTH_NOTICE
MAT-0100,SCRAP-1201,SINGAPORE-WAREHOUSE,0.25,458.12,0.05,2,5,False,2024-08,2025-01-01,2024-09,ออกเมื่อ 2024-09,2024-10
MAT-0100,SCRAP-3594,SINGAPORE-WAREHOUSE,0.025,458.12,0.01,1,5,False,2024-09,2025-02-01,2024-09,ออกเมื่อ 2024-09,2024-11
MAT-0100,SCRAP-3867,SINGAPORE-WAREHOUSE,0.125,458.12,0.03,5,5,False,2024-05,2024-10-01,2024-09,ออกเมื่อ 2024-09,2024-07
MAT-0100,SCRAP-3929,SINGAPORE-WAREHOUSE,0.5,458.12,0.11,2,5,False,2024-08,2025-01-01,2024-09,ออกเมื่อ 2024-09,2024-10
MAT-0100,SCRAP-4170,SINGAPORE-WAREHOUSE,0.725,458.12,0.16,6,5,True,2024-04,2024-09-01,2024-09,ออกเมื่อ 2024-09,2024-06
MAT-0100,SCRAP-4561,SINGAPORE-WAREHOUSE,1.015,458.12,0.22,5,5,False,2024-05,2024-10-01,2024-09,ออกเมื่อ 2024-09,2024-07
MAT-0100,SCRAP-4917,SINGAPORE-WAREHOUSE,0.3,458.12,0.07,6,5,True,2024-04,2024-09-01,2024-09,ออกเมื่อ 2024-09,2024-06
MAT-0100,SCRAP-6113,SINGAPORE-WAREHOUSE,4.5,458.12,0.98,10,5,True,2023-12,2024-05-01,2024-09,ออกเมื่อ 2024-09,2024-02
MAT-0100,SCRAP-6847,SINGAPORE-WAREHOUSE,2.0,458.12,0.44,5,5,False,2024-05,2024-10-01,2024-09,ออกเมื่อ 2024-09,2024-07
MAT-0100,SCRAP-6946,SINGAPORE-WAREHOUSE,2.868,458.12,0.63,5,5,False,2024-05,2024-10-01,2024-09,ออกเมื่อ 2024-09,2024-07
MAT-0100,SCRAP-7654,SINGAPORE-WAREHOUSE,2.125,458.12,0.46,5,5,False,2024-05,2024-10-01,2024-09,ออกเมื่อ 2024-09,2024-07
MAT-0100,SCRAP-9732,SINGAPORE-WAREHOUSE,0.329,458.12,0.07,3,5,False,2024-07,2024-12-01,2024-09,ออกเมื่อ 2024-09,2024-09
MAT-0101,E2870A,SINGAPORE-WAREHOUSE,13.75,1376.025,1.0,1,3,False,2024-03,2024-06-01,2024-03,ออกเมื่อ 2024-03,2024-03
MAT-0101,E4752A,CHINA-WAREHOUSE,221.225,1376.025,16.08,7,3,True,2024-06,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0101,E5517A,CHINA-WAREHOUSE,868.8,1376.025,63.14,11,3,True,2023-12,2024-03-01,2024-10,ออกเมื่อ 2024-10,2023-12
MAT-0101,E9719A,CHINA-WAREHOUSE,272.25,1376.025,19.79,6,3,True,2024-07,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0102,V6100A,CHINA-WAREHOUSE,98.8,222.3,44.44,5,5,False,2023-12,2024-05-01,2024-04,ออกเมื่อ 2024-04,2024-02
MAT-0102,V6547A,CHINA-WAREHOUSE,123.5,222.3,55.56,3,5,False,2024-09,2025-02-01,2024-11,ออกเมื่อ 2024-11,2024-11
MAT-0103,1555A,SINGAPORE-WAREHOUSE,1.375,289.15,0.48,1,5,False,2023-12,2024-05-01,2023-12,ออกเมื่อ 2023-12,2024-02
MAT-0103,2054A,CHINA-WAREHOUSE,26.125,289.15,9.04,1,5,False,2023-12,2024-05-01,2023-12,ออกเมื่อ 2023-12,2024-02
MAT-0103,3625B,SINGAPORE-WAREHOUSE,1.7,289.15,0.59,2,5,False,2023-12,2024-05-01,2024-01,ออกเมื่อ 2024-01,2024-02
MAT-0103,6788A,CHINA-WAREHOUSE,8.25,289.15,2.85,1,5,False,2023-12,2024-05-01,2023-12,ออกเมื่อ 2023-12,2024-02
MAT-0103,6929A,CHINA-WAREHOUSE,228.325,289.15,78.96,7,5,True,2023-12,2024-05-01,2024-06,ออกเมื่อ 2024-06,2024-02
MAT-0103,7684A,SINGAPORE-WAREHOUSE,23.375,289.15,8.08,1,5,False,2023-12,2024-05-01,2023-12,ออกเมื่อ 2023-12,2024-02
MAT-0104,M1260B,SINGAPORE-WAREHOUSE,5.5,2438.3,0.23,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0104,M1922B,SINGAPORE-WAREHOUSE,17.875,2438.3,0.73,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0104,M2634B,SINGAPORE-WAREHOUSE,31.625,2438.3,1.3,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0104,M2993C,SINGAPORE-WAREHOUSE,61.875,2438.3,2.54,3,6,False,2024-07,2025-01-01,2024-09,ออกเมื่อ 2024-09,2024-10
MAT-0104,M3011A,SINGAPORE-WAREHOUSE,45.375,2438.3,1.86,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0104,M3682A,SINGAPORE-WAREHOUSE,8.25,2438.3,0.34,2,6,False,2024-05,2024-11-01,2024-06,ออกเมื่อ 2024-06,2024-08
MAT-0104,M4434B,SINGAPORE-WAREHOUSE,198.0,2438.3,8.12,4,6,False,2024-05,2024-11-01,2024-08,ออกเมื่อ 2024-08,2024-08
MAT-0104,M4482A,SINGAPORE-WAREHOUSE,49.5,2438.3,2.03,5,6,False,2023-12,2024-06-01,2024-04,ออกเมื่อ 2024-04,2024-03
MAT-0104,M4605B,SINGAPORE-WAREHOUSE,23.375,2438.3,0.96,1,6,False,2024-02,2024-08-01,2024-02,ออกเมื่อ 2024-02,2024-05
MAT-0104,M4739C,SINGAPORE-WAREHOUSE,144.25,2438.3,5.92,6,6,False,2024-07,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0104,M4754A,SINGAPORE-WAREHOUSE,237.5,2438.3,9.74,6,6,False,2024-07,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0104,M4862B,SINGAPORE-WAREHOUSE,4.125,2438.3,0.17,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0104,M5228C,SINGAPORE-WAREHOUSE,92.125,2438.3,3.78,4,6,False,2024-02,2024-08-01,2024-05,ออกเมื่อ 2024-05,2024-05
MAT-0104,M5419A,SINGAPORE-WAREHOUSE,121.0,2438.3,4.96,6,6,False,2024-07,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0104,M5697B,SINGAPORE-WAREHOUSE,232.375,2438.3,9.53,5,6,False,2024-03,2024-09-01,2024-07,ออกเมื่อ 2024-07,2024-06
MAT-0104,M6377A,SINGAPORE-WAREHOUSE,24.75,2438.3,1.02,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0104,M6980C,SINGAPORE-WAREHOUSE,269.5,2438.3,11.05,4,6,False,2024-07,2025-01-01,2024-10,ออกเมื่อ 2024-10,2024-10
MAT-0104,M7466A,SINGAPORE-WAREHOUSE,24.4,2438.3,1.0,6,6,False,2024-05,2024-11-01,2024-10,ออกเมื่อ 2024-10,2024-08
MAT-0104,M7558A,SINGAPORE-WAREHOUSE,177.375,2438.3,7.27,3,6,False,2024-07,2025-01-01,2024-09,ออกเมื่อ 2024-09,2024-10
MAT-0104,M7566C,SINGAPORE-WAREHOUSE,85.25,2438.3,3.5,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0104,M7824B,SINGAPORE-WAREHOUSE,250.25,2438.3,10.26,4,6,False,2024-05,2024-11-01,2024-08,ออกเมื่อ 2024-08,2024-08
MAT-0104,M8003A,CHINA-WAREHOUSE,69.025,2438.3,2.83,8,6,True,2024-03,2024-09-01,2024-10,ออกเมื่อ 2024-10,2024-06
MAT-0104,M8003A,SINGAPORE-WAREHOUSE,12.375,2438.3,0.51,3,6,False,2024-03,2024-09-01,2024-05,ออกเมื่อ 2024-05,2024-06
MAT-0104,M8883A,CHINA-WAREHOUSE,111.0,2438.3,4.55,12,6,True,2023-12,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0104,M9282A,SINGAPORE-WAREHOUSE,24.75,2438.3,1.02,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0104,M9466A,SINGAPORE-WAREHOUSE,5.5,2438.3,0.23,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0104,M9678C,SINGAPORE-WAREHOUSE,61.875,2438.3,2.54,5,6,False,2024-07,2025-01-01,2024-11,ออกเมื่อ 2024-11,2024-10
MAT-0104,M9907B,SINGAPORE-WAREHOUSE,49.5,2438.3,2.03,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0105,M2392B,CHINA-WAREHOUSE,110.85,372.05,29.79,10,3,True,2024-03,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0105,M2519A,CHINA-WAREHOUSE,13.75,372.05,3.7,2,3,False,2024-03,2024-06-01,2024-04,ออกเมื่อ 2024-04,2024-03
MAT-0105,M3411C,CHINA-WAREHOUSE,35.75,372.05,9.61,2,3,False,2024-03,2024-06-01,2024-04,ออกเมื่อ 2024-04,2024-03
MAT-0105,M4759A,SINGAPORE-WAREHOUSE,30.25,372.05,8.13,2,3,False,2024-02,2024-05-01,2024-03,ออกเมื่อ 2024-03,2024-02
MAT-0105,M7096B,SINGAPORE-WAREHOUSE,74.25,372.05,19.96,6,3,True,2024-03,2024-06-01,2024-08,ออกเมื่อ 2024-08,2024-03
MAT-0105,M7735C,CHINA-WAREHOUSE,17.125,372.05,4.6,7,3,True,2024-03,2024-06-01,2024-09,ออกเมื่อ 2024-09,2024-03
MAT-0105,M7735C,SINGAPORE-WAREHOUSE,90.075,372.05,24.21,10,3,True,2024-03,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0106,M1971A,SINGAPORE-WAREHOUSE,186.7,3609.25,5.17,6,6,False,2024-07,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0106,M2537B,CHINA-WAREHOUSE,253.0,3609.25,7.01,8,6,True,2024-04,2024-10-01,2024-11,ออกเมื่อ 2024-11,2024-07
MAT-0106,M2537B,SINGAPORE-WAREHOUSE,57.75,3609.25,1.6,6,6,False,2024-06,2024-12-01,2024-11,ออกเมื่อ 2024-11,2024-09
MAT-0106,M4342B,SINGAPORE-WAREHOUSE,165.0,3609.25,4.57,5,6,False,2024-07,2025-01-01,2024-11,ออกเมื่อ 2024-11,2024-10
MAT-0106,M4593A,SINGAPORE-WAREHOUSE,419.375,3609.25,11.62,5,6,False,2024-06,2024-12-01,2024-10,ออกเมื่อ 2024-10,2024-09
MAT-0106,M5322A,SINGAPORE-WAREHOUSE,390.5,3609.25,10.82,7,6,True,2024-04,2024-10-01,2024-10,ออกเมื่อ 2024-10,2024-07
MAT-0106,M5472B,SINGAPORE-WAREHOUSE,510.125,3609.25,14.13,7,6,True,2024-04,2024-10-01,2024-10,ออกเมื่อ 2024-10,2024-07
MAT-0106,M5612B,CHINA-WAREHOUSE,308.0,3609.25,8.53,8,6,True,2024-04,2024-10-01,2024-11,ออกเมื่อ 2024-11,2024-07
MAT-0106,M5612B,SINGAPORE-WAREHOUSE,116.875,3609.25,3.24,5,6,False,2024-06,2024-12-01,2024-10,ออกเมื่อ 2024-10,2024-09
MAT-0106,M6194A,SINGAPORE-WAREHOUSE,23.375,3609.25,0.65,1,6,False,2024-04,2024-10-01,2024-04,ออกเมื่อ 2024-04,2024-07
MAT-0106,M7362C,SINGAPORE-WAREHOUSE,309.375,3609.25,8.57,5,6,False,2024-07,2025-01-01,2024-11,ออกเมื่อ 2024-11,2024-10
MAT-0106,M7638A,SINGAPORE-WAREHOUSE,365.75,3609.25,10.13,7,6,True,2024-04,2024-10-01,2024-10,ออกเมื่อ 2024-10,2024-07
MAT-0106,M8221B,SINGAPORE-WAREHOUSE,262.625,3609.25,7.28,6,6,False,2024-07,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0106,M8268B,CHINA-WAREHOUSE,77.35,3609.25,2.14,10,6,True,2024-03,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0106,M8728A,SINGAPORE-WAREHOUSE,163.45,3609.25,4.53,7,6,True,2024-06,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0107,V5370A,CHINA-WAREHOUSE,243.1,243.1,100.0,7,3,True,2024-04,2024-07-01,2024-10,ออกเมื่อ 2024-10,2024-04
MAT-0108,E4259A,CHINA-WAREHOUSE,919.975,1439.575,63.91,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0108,E5974A,CHINA-WAREHOUSE,57.75,1439.575,4.01,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0108,E8927A,CHINA-WAREHOUSE,461.85,1439.575,32.08,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0109,1090,SINGAPORE-WAREHOUSE,330.0,4392.95,7.51,6,8,False,2024-05,2025-01-01,2024-10,ออกเมื่อ 2024-10,2024-10
MAT-0109,1661,SINGAPORE-WAREHOUSE,74.25,4392.95,1.69,1,8,False,2024-03,2024-11-01,2024-03,ออกเมื่อ 2024-03,2024-08
MAT-0109,2825,SINGAPORE-WAREHOUSE,17.55,4392.95,0.4,13,8,True,2023-12,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0109,3038,SINGAPORE-WAREHOUSE,24.75,4392.95,0.56,1,8,False,2023-12,2024-08-01,2023-12,ออกเมื่อ 2023-12,2024-05
MAT-0109,3190,SINGAPORE-WAREHOUSE,42.3,4392.95,0.96,13,8,True,2023-12,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0109,3226,SINGAPORE-WAREHOUSE,24.425,4392.95,0.56,13,8,True,2023-12,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0109,3299,SINGAPORE-WAREHOUSE,12.375,4392.95,0.28,1,8,False,2023-12,2024-08-01,2023-12,ออกเมื่อ 2023-12,2024-05
MAT-0109,3306,SINGAPORE-WAREHOUSE,503.25,4392.95,11.46,6,8,False,2024-07,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0109,4351,SINGAPORE-WAREHOUSE,214.5,4392.95,4.88,3,8,False,2024-04,2024-12-01,2024-06,ออกเมื่อ 2024-06,2024-09
MAT-0109,4680,SINGAPORE-WAREHOUSE,49.5,4392.95,1.13,1,8,False,2024-03,2024-11-01,2024-03,ออกเมื่อ 2024-03,2024-08
MAT-0109,5902,SINGAPORE-WAREHOUSE,703.6,4392.95,16.02,5,8,False,2024-08,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0109,6204,SINGAPORE-WAREHOUSE,134.75,4392.95,3.07,6,8,False,2023-12,2024-08-01,2024-05,ออกเมื่อ 2024-05,2024-05
MAT-0109,6517,SINGAPORE-WAREHOUSE,445.5,4392.95,10.14,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0109,6728,SINGAPORE-WAREHOUSE,24.75,4392.95,0.56,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0109,6901,SINGAPORE-WAREHOUSE,24.75,4392.95,0.56,1,8,False,2023-12,2024-08-01,2023-12,ออกเมื่อ 2023-12,2024-05
MAT-0109,7330,SINGAPORE-WAREHOUSE,181.5,4392.95,4.13,4,8,False,2024-01,2024-09-01,2024-04,ออกเมื่อ 2024-04,2024-06
MAT-0109,7346,SINGAPORE-WAREHOUSE,830.25,4392.95,18.9,6,8,False,2024-07,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0109,7642,SINGAPORE-WAREHOUSE,33.0,4392.95,0.75,4,8,False,2024-01,2024-09-01,2024-04,ออกเมื่อ 2024-04,2024-06
MAT-0109,8396,SINGAPORE-WAREHOUSE,206.25,4392.95,4.7,3,8,False,2024-01,2024-09-01,2024-03,ออกเมื่อ 2024-03,2024-06
MAT-0109,8894,SINGAPORE-WAREHOUSE,49.5,4392.95,1.13,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0109,9331,SINGAPORE-WAREHOUSE,99.0,4392.95,2.25,2,8,False,2024-03,2024-11-01,2024-04,ออกเมื่อ 2024-04,2024-08
MAT-0109,9537,SINGAPORE-WAREHOUSE,24.75,4392.95,0.56,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0109,9765,SINGAPORE-WAREHOUSE,96.25,4392.95,2.19,6,8,False,2024-07,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0109,9771,SINGAPORE-WAREHOUSE,184.25,4392.95,4.19,3,8,False,2024-03,2024-11-01,2024-05,ออกเมื่อ 2024-05,2024-08
MAT-0109,9805,SINGAPORE-WAREHOUSE,61.95,4392.95,1.41,13,8,True,2023-12,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0110,3214A,SINGAPORE-WAREHOUSE,33.2,307.5,10.8,13,6,True,2023-12,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0110,3733A,SINGAPORE-WAREHOUSE,147.3,307.5,47.9,5,6,False,2024-08,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0110,4768A,SINGAPORE-WAREHOUSE,7.05,307.5,2.29,7,6,True,2024-06,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0110,9300A,SINGAPORE-WAREHOUSE,119.95,307.5,39.01,6,6,False,2023-12,2024-06-01,2024-05,ออกเมื่อ 2024-05,2024-03
MAT-0111,1093A6264,CHINA-WAREHOUSE,281.875,4156.1,6.78,5,2,True,2024-05,2024-07-01,2024-09,ออกเมื่อ 2024-09,2024-04
MAT-0111,2289A3285,SINGAPORE-WAREHOUSE,0.925,4156.1,0.02,1,2,False,2023-12,2024-02-01,2023-12,ออกเมื่อ 2023-12,2023-11
MAT-0111,2295A1281,CHINA-WAREHOUSE,441.375,4156.1,10.62,6,2,True,2024-06,2024-08-01,2024-11,ออกเมื่อ 2024-11,2024-05
MAT-0111,2314A1116,CHINA-WAREHOUSE,37.125,4156.1,0.89,3,2,True,2023-12,2024-02-01,2024-02,ออกเมื่อ 2024-02,2023-11
MAT-0111,2330A3052,CHINA-WAREHOUSE,272.25,4156.1,6.55,6,2,True,2024-06,2024-08-01,2024-11,ออกเมื่อ 2024-11,2024-05
MAT-0111,2605A8571,CHINA-WAREHOUSE,298.375,4156.1,7.18,5,2,True,2024-02,2024-04-01,2024-06,ออกเมื่อ 2024-06,2024-01
MAT-0111,2746A2209,CHINA-WAREHOUSE,115.5,4156.1,2.78,6,2,True,2024-06,2024-08-01,2024-11,ออกเมื่อ 2024-11,2024-05
MAT-0111,2874A5145,CHINA-WAREHOUSE,50.875,4156.1,1.22,1,2,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0111,2874A5145,SINGAPORE-WAREHOUSE,24.75,4156.1,0.6,1,2,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0111,3434A1779,CHINA-WAREHOUSE,176.0,4156.1,4.23,5,2,True,2024-05,2024-07-01,2024-09,ออกเมื่อ 2024-09,2024-04
MAT-0111,3519A1320,SINGAPORE-WAREHOUSE,9.625,4156.1,0.23,3,2,True,2023-12,2024-02-01,2024-02,ออกเมื่อ 2024-02,2023-11
MAT-0111,3679A5746,SINGAPORE-WAREHOUSE,24.75,4156.1,0.6,1,2,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0111,3763A8022,CHINA-WAREHOUSE,140.25,4156.1,3.37,6,2,True,2024-03,2024-05-01,2024-08,ออกเมื่อ 2024-08,2024-02
MAT-0111,4031A5952,CHINA-WAREHOUSE,112.75,4156.1,2.71,4,2,True,2024-02,2024-04-01,2024-05,ออกเมื่อ 2024-05,2024-01
MAT-0111,4116A1972,CHINA-WAREHOUSE,88.0,4156.1,2.12,1,2,False,2023-12,2024-02-01,2023-12,ออกเมื่อ 2023-12,2023-11
MAT-0111,4168A7451,CHINA-WAREHOUSE,214.2,4156.1,5.15,6,2,True,2024-03,2024-05-01,2024-08,ออกเมื่อ 2024-08,2024-02
MAT-0111,4903A4453,SINGAPORE-WAREHOUSE,85.25,4156.1,2.05,1,2,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0111,4986A6798,CHINA-WAREHOUSE,211.975,4156.1,5.1,12,2,True,2023-12,2024-02-01,2024-11,ออกเมื่อ 2024-11,2023-11
MAT-0111,5448A4937,CHINA-WAREHOUSE,233.75,4156.1,5.62,5,2,True,2024-04,2024-06-01,2024-08,ออกเมื่อ 2024-08,2024-03
MAT-0111,5537A1177,CHINA-WAREHOUSE,281.875,4156.1,6.78,5,2,True,2024-04,2024-06-01,2024-08,ออกเมื่อ 2024-08,2024-03
MAT-0111,5599A9926,CHINA-WAREHOUSE,137.5,4156.1,3.31,5,2,True,2024-04,2024-06-01,2024-08,ออกเมื่อ 2024-08,2024-03
MAT-0111,5737A3960,CHINA-WAREHOUSE,2.75,4156.1,0.07,1,2,False,2023-12,2024-02-01,2023-12,ออกเมื่อ 2023-12,2023-11
MAT-0111,6050A5411,CHINA-WAREHOUSE,254.375,4156.1,6.12,5,2,True,2024-06,2024-08-01,2024-10,ออกเมื่อ 2024-10,2024-05
MAT-0111,6601A5531,CHINA-WAREHOUSE,23.375,4156.1,0.56,1,2,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0111,6601A5531,SINGAPORE-WAREHOUSE,63.25,4156.1,1.52,1,2,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0111,6762A9362,CHINA-WAREHOUSE,110.0,4156.1,2.65,4,2,True,2024-05,2024-07-01,2024-08,ออกเมื่อ 2024-08,2024-04
MAT-0111,6866A8302,CHINA-WAREHOUSE,24.75,4156.1,0.6,1,2,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0111,8485A8875,CHINA-WAREHOUSE,8.25,4156.1,0.2,1,2,False,2023-12,2024-02-01,2023-12,ออกเมื่อ 2023-12,2023-11
MAT-0111,8636A9945,CHINA-WAREHOUSE,13.75,4156.1,0.33,5,2,True,2024-06,2024-08-01,2024-10,ออกเมื่อ 2024-10,2024-05
MAT-0111,8666A5695,CHINA-WAREHOUSE,20.625,4156.1,0.5,5,2,True,2024-06,2024-08-01,2024-10,ออกเมื่อ 2024-10,2024-05
MAT-0111,8783A3524,CHINA-WAREHOUSE,38.5,4156.1,0.93,4,2,True,2024-05,2024-07-01,2024-08,ออกเมื่อ 2024-08,2024-04
MAT-0111,8894A9876,SINGAPORE-WAREHOUSE,2.75,4156.1,0.07,1,2,False,2023-12,2024-02-01,2023-12,ออกเมื่อ 2023-12,2023-11
MAT-0111,8943A1500,CHINA-WAREHOUSE,59.125,4156.1,1.42,2,2,False,2024-02,2024-04-01,2024-03,ออกเมื่อ 2024-03,2024-01
MAT-0111,9289A2933,CHINA-WAREHOUSE,130.625,4156.1,3.14,5,2,True,2024-03,2024-05-01,2024-07,ออกเมื่อ 2024-07,2024-02
MAT-0111,9616A7666,CHINA-WAREHOUSE,165.0,4156.1,3.97,6,2,True,2024-06,2024-08-01,2024-11,ออกเมื่อ 2024-11,2024-05
MAT-0112,M1043C,SINGAPORE-WAREHOUSE,101.75,13512.0,0.75,2,6,False,2024-06,2024-12-01,2024-07,ออกเมื่อ 2024-07,2024-09
MAT-0112,M1064B,CHINA-WAREHOUSE,1.3,13512.0,0.01,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0112,M1152B,CHINA-WAREHOUSE,6.875,13512.0,0.05,1,6,False,2024-06,2024-12-01,2024-06,ออกเมื่อ 2024-06,2024-09
MAT-0112,M1155B,CHINA-WAREHOUSE,1.275,13512.0,0.01,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0112,M1167B,CHINA-WAREHOUSE,20.55,13512.0,0.15,1,6,False,2024-02,2024-08-01,2024-02,ออกเมื่อ 2024-02,2024-05
MAT-0112,M1179B,CHINA-WAREHOUSE,317.625,13512.0,2.35,5,6,False,2024-06,2024-12-01,2024-10,ออกเมื่อ 2024-10,2024-09
MAT-0112,M1350A,CHINA-WAREHOUSE,1.3,13512.0,0.01,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0112,M1351B,CHINA-WAREHOUSE,1.3,13512.0,0.01,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0112,M1418B,CHINA-WAREHOUSE,75.55,13512.0,0.56,1,6,False,2024-03,2024-09-01,2024-03,ออกเมื่อ 2024-03,2024-06
MAT-0112,M1424B,CHINA-WAREHOUSE,1.1,13512.0,0.01,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0112,M1475A,CHINA-WAREHOUSE,15.125,13512.0,0.11,1,6,False,2024-03,2024-09-01,2024-03,ออกเมื่อ 2024-03,2024-06
MAT-0112,M1486B,SINGAPORE-WAREHOUSE,42.625,13512.0,0.32,1,6,False,2024-04,2024-10-01,2024-04,ออกเมื่อ 2024-04,2024-07
MAT-0112,M1555A,CHINA-WAREHOUSE,37.125,13512.0,0.27,3,6,False,2024-06,2024-12-01,2024-08,ออกเมื่อ 2024-08,2024-09
MAT-0112,M1555A,SINGAPORE-WAREHOUSE,49.5,13512.0,0.37,2,6,False,2024-06,2024-12-01,2024-07,ออกเมื่อ 2024-07,2024-09
MAT-0112,M1562B,SINGAPORE-WAREHOUSE,134.75,13512.0,1.0,2,6,False,2024-06,2024-12-01,2024-07,ออกเมื่อ 2024-07,2024-09
MAT-0112,M1563A,SINGAPORE-WAREHOUSE,24.75,13512.0,0.18,1,6,False,2024-04,2024-10-01,2024-04,ออกเมื่อ 2024-04,2024-07
MAT-0112,M1623A,CHINA-WAREHOUSE,136.125,13512.0,1.01,3,6,False,2024-06,2024-12-01,2024-08,ออกเมื่อ 2024-08,2024-09
MAT-0112,M1628C,CHINA-WAREHOUSE,132.0,13512.0,0.98,2,6,False,2024-06,2024-12-01,2024-07,ออกเมื่อ 2024-07,2024-09
MAT-0112,M1666A,CHINA-WAREHOUSE,75.625,13512.0,0.56,1,6,False,2024-03,2024-09-01,2024-03,ออกเมื่อ 2024-03,2024-06
MAT-0112,M1794B,CHINA-WAREHOUSE,33.0,13512.0,0.24,1,6,False,2024-03,2024-09-01,2024-03,ออกเมื่อ 2024-03,2024-06
MAT-0112,M1820A,SINGAPORE-WAREHOUSE,107.25,13512.0,0.79,3,6,False,2024-06,2024-12-01,2024-08,ออกเมื่อ 2024-08,2024-09
MAT-0112,M1847C,SINGAPORE-WAREHOUSE,16.5,13512.0,0.12,1,6,False,2024-06,2024-12-01,2024-06,ออกเมื่อ 2024-06,2024-09
MAT-0112,M1871B,CHINA-WAREHOUSE,78.375,13512.0,0.58,1,6,False,2024-06,2024-12-01,2024-06,ออกเมื่อ 2024-06,2024-09
MAT-0112,M1920B,SINGAPORE-WAREHOUSE,112.75,13512.0,0.83,2,6,False,2024-08,2025-02-01,2024-09,ออกเมื่อ 2024-09,2024-11
MAT-0112,M2034B,SINGAPORE-WAREHOUSE,24.75,13512.0,0.18,1,6,False,2024-01,2024-07-01,2024-01,ออกเมื่อ 2024-01,2024-04
MAT-0112,M2072A,CHINA-WAREHOUSE,1.375,13512.0,0.01,1,6,False,2024-04,2024-10-01,2024-04,ออกเมื่อ 2024-04,2024-07
